downstep	lexical_tone	ip_boundary	vowel_number_in_utterance	phone_label	text_name	word_label	utterance_label	utterance_num_within_text
	Ø		36	ɔ	sxw-T0117-texts-un	nɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
!	H		37	i	sxw-T0117-texts-un	kwi	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	L		38	ɔ	sxw-T0117-texts-un	gbɔɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	H		39	ɔ	sxw-T0117-texts-un	gbɔɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		40	o	sxw-T0117-texts-un	bo	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		41	ɔ	sxw-T0117-texts-un	nɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	L		42	o	sxw-T0117-texts-un	do	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		43	i	sxw-T0117-texts-un	ji	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		44	o	sxw-T0117-texts-un	oto	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		45	o	sxw-T0117-texts-un	oto	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	L		46	ɔ	sxw-T0117-texts-un	mɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	H		47	a	sxw-T0117-texts-un	ɦa	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		48	ɔ	sxw-T0117-texts-un	tɔ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø	utt%	49	ɛ	sxw-T0117-texts-un	mɛ	alo mɛ̃ xe nã oɦo le e si alo oga, alo xɔlu wɛ ka ji oto ɖe mɛ nɔ̃ e nɔ̃ xɛ osɔ dʒi wɛ osɔ nɔ̃ kwĩ gbɔ̃ɔ̃ bo nɔ̃ do ji oto mɔ̃ ɦa tɔ̃ mɛ	5
	Ø		1	o	sxw-T0117-texts-un	osɔ	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	H	top%	2	ɔ	sxw-T0117-texts-un	osɔ	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	H		3	e	sxw-T0117-texts-un	e	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		4	e	sxw-T0117-texts-un	le	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		5	i	sxw-T0117-texts-un	ɖi	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		6	o	sxw-T0117-texts-un	oɦu	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	L		7	u	sxw-T0117-texts-un	oɦu	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	H		8	a	sxw-T0117-texts-un	ɦa	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		9	a	sxw-T0117-texts-un	na	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
!	H		10	i	sxw-T0117-texts-un	mi	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		11	e	sxw-T0117-texts-un	le	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
!	H		12	e	sxw-T0117-texts-un	egbe	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	H	utt%	13	e	sxw-T0117-texts-un	egbe	osɔ e le ɖi oɦũ ɦa nã mĩ le egbe	6
	Ø		1	ɛ	sxw-T0117-texts-un	wɛ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H		2	e	sxw-T0117-texts-un	e	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H		3	i	sxw-T0117-texts-un	ɲi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		4	a	sxw-T0117-texts-un	kali	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		5	i	sxw-T0117-texts-un	kali	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
!	H	%	6	e	sxw-T0117-texts-un	ɖe	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		7	o	sxw-T0117-texts-un	bo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		8	u	sxw-T0117-texts-un	tu	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H		9	a	sxw-T0117-texts-un	ma	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		10	e	sxw-T0117-texts-un	le	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		11	i	sxw-T0117-texts-un	ɖi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		12	o	sxw-T0117-texts-un	oɲi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		13	i	sxw-T0117-texts-un	oɲi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	LH	%	14	a	sxw-T0117-texts-un	ɦa	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		15	ɔ	sxw-T0117-texts-un	vɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		16	o	sxw-T0117-texts-un	bo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		17	ɔ	sxw-T0117-texts-un	mɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		18	ɔ	sxw-T0117-texts-un	gbɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		19	o	sxw-T0117-texts-un	ovo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		20	o	sxw-T0117-texts-un	ovo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		21	a	sxw-T0117-texts-un	na	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		22	o	sxw-T0117-texts-un	oɲi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		23	i	sxw-T0117-texts-un	oɲi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H		24	a	sxw-T0117-texts-un	la	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H		25	i	sxw-T0117-texts-un	viɖe	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H	%	26	e	sxw-T0117-texts-un	viɖe	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		27	o	sxw-T0117-texts-un	bo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		28	ɔ	sxw-T0117-texts-un	nɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		29	u	sxw-T0117-texts-un	ɖu	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		30	o	sxw-T0117-texts-un	onu	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	H	%	31	u	sxw-T0117-texts-un	onu	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		32	o	sxw-T0117-texts-un	bo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		33	ɔ	sxw-T0117-texts-un	nɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		34	ɛ	sxw-T0117-texts-un	ɲɛ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		35	o	sxw-T0117-texts-un	omi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		36	i	sxw-T0117-texts-un	omi	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		37	o	sxw-T0117-texts-un	bo	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	Ø		38	ɔ	sxw-T0117-texts-un	nɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		39	u	sxw-T0117-texts-un	ɦu	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		40	i	sxw-T0117-texts-un	ɖiɖɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L	utt%	41	ɔ	sxw-T0117-texts-un	ɖiɖɔ	wɛ e ɲĩ kãlĩ ɖe bo tũ mã le ɖi oɲĩ ɦa vɔ bo mɔ̃ gbɔ̃ ovo nã oɲĩ la viɖe bo nɔ̃ ɖu onũ bo nɔ̃ ɲɛ̃ omĩ bo nɔ̃ ɦu ɖiɖɔ	7
	L		1	ɔ	sxw-T0117-texts-un	dɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	HL		2	ɔ	sxw-T0117-texts-un	ɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	H		3	i	sxw-T0117-texts-un	ɲi	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		4	o	sxw-T0117-texts-un	onu	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
!	H		5	u	sxw-T0117-texts-un	onu	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		6	a	sxw-T0117-texts-un	na	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		7	e	sxw-T0117-texts-un	je	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		8	ɔ	sxw-T0117-texts-un	nɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	L		9	a	sxw-T0117-texts-un	va	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		10	i	sxw-T0117-texts-un	ji	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		11	e	sxw-T0117-texts-un	ɖe	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		12	o	sxw-T0117-texts-un	to	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	HØ	%	13	i	sxw-T0117-texts-un	ni	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		14	e	sxw-T0117-texts-un	je	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		15	ɔ	sxw-T0117-texts-un	nɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	H		16	ɔ	sxw-T0117-texts-un	sɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	H		17	o	sxw-T0117-texts-un	do	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
!	H		18	e	sxw-T0117-texts-un	xwegbe	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	L		19	e	sxw-T0117-texts-un	xwegbe	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		20	ɛ	sxw-T0117-texts-un	wɛ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		21	e	sxw-T0117-texts-un	je	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		22	ɔ	sxw-T0117-texts-un	nɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		23	ɔ	sxw-T0117-texts-un	xɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		24	o	sxw-T0117-texts-un	bo	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	Ø		25	ɔ	sxw-T0117-texts-un	nɔ	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	L	utt%	26	a	sxw-T0117-texts-un	za	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8
	H		1	e	sxw-T0117-texts-un	egbe	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	H		2	e	sxw-T0117-texts-un	egbe	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	H	top%	3	i	sxw-T0117-texts-un	fi	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	Ø		4	o	sxw-T0117-texts-un	ola	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	Ø		5	a	sxw-T0117-texts-un	ola	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	Ø		6	ɛ	sxw-T0117-texts-un	mɛ	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	H	top%	7	ɛ	sxw-T0117-texts-un	lwɛ	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	Ø		8	o	sxw-T0117-texts-un	ola	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
	Ø		9	a	sxw-T0117-texts-un	ola	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9
